date,temperature,pressure,110,stdev [110],direction [110],320,stdev [320],direction [320],500,stdev [500],direction [500],800,stdev [800],direction [800],1000,stdev [1000],direction [1000],1500,stdev [1500],direction [1500],1900,stdev [1900],direction [1900],3200,stdev [3200],direction [3200],4200,stdev [4200],direction [4200],5600,stdev [5600],direction [5600],7200,stdev [7200],direction [7200],9200,stdev [9200],direction [9200],10400,stdev [10400],direction [10400],11800,stdev [11800],direction [11800],13500,stdev [13500],direction [13500],15800,stdev [15800],direction [15800],17700,stdev [17700],direction [17700],19300,stdev [19300],direction [19300],22000,stdev [22000],direction [22000]
2021-08-16 12:00:00,17.231499,1017.9,6.346571,0.0,207.3498,6.305888,0.0,206.56499,21.119833,0.0,231.42873,26.523726,0.0,253.34561,25.709618,0.0,263.4374,23.015089,0.0,263.86282,17.746803,0.0,256.8094,17.388817,0.0,242.44728,10.199326,0.0,252.3498,13.9872465,0.0,256.60748,19.70653,0.0,260.53775,22.001583,0.0,256.373,22.144236,0.0,249.44386,20.915733,0.0,253.81071,17.792006,0.0,259.50858,9.63242,0.0,312.27362,5.867407,0.0,353.6599,5.060625,0.0,50.194473,13.66845,0.0,84.55976
2021-08-16 13:00:00,19.6815,1018.2,6.3465705,0.0,220.0302,6.293006,0.0,219.80553,16.13618,0.0,233.42688,22.87917,0.0,250.0168,24.159622,0.0,259.21576,22.450476,0.0,260.53775,18.023924,0.0,253.46509,16.937252,0.0,242.928,9.516272,0.0,248.19853,13.851519,0.0,259.21576,18.700869,0.0,255.96373,20.744415,0.0,255.52966,20.335619,0.0,247.52052,20.335619,0.0,247.52052,17.92132,0.0,257.4712,10.12125,0.0,320.1945,3.3038929,0.0,348.6901,4.148883,0.0,51.34017,14.31361,0.0,84.805664
2021-08-16 14:00:00,22.231499,1017.8,6.62048,0.0,220.23628,6.576758,0.0,220.0302,12.865893,0.0,226.97493,19.935284,0.0,246.22765,22.105713,0.0,253.97406,21.54358,0.0,256.12244,17.85327,0.0,249.64668,15.932603,0.0,247.75093,9.485457,0.0,242.24155,13.023566,0.0,264.2895,18.429499,0.0,259.8754,18.700869,0.0,255.96373,18.55437,0.0,245.22488,19.41679,0.0,244.2901,18.968357,0.0,262.1468,6.887768,0.0,311.18582,4.148883,0.0,321.34015,7.008615,0.0,33.6901,13.66845,0.0,84.55976
2021-08-16 15:00:00,24.4315,1017.9,5.779452,0.0,222.27362,5.704537,0.0,222.13753,11.24804,0.0,228.01286,13.55822,0.0,234.78232,19.311832,0.0,249.44386,20.178068,0.0,254.43843,17.548555,0.0,247.3801,14.75018,0.0,248.68202,10.015886,0.0,228.57643,10.547809,0.0,259.3804,16.821672,0.0,254.3577,18.246344,0.0,253.49556,18.55437,0.0,245.22488,20.002565,0.0,245.09525,19.610424,0.0,262.40546,7.008615,0.0,303.6901,4.67241,0.0,326.3099,6.3815346,0.0,66.03751,12.328027,0.0,93.012726
2021-08-16 16:00:00,26.5315,1018.0,6.8725123,0.0,224.9999,6.8369036,0.0,224.9999,11.979682,0.0,227.12111,13.264529,0.0,230.31459,15.238036,0.0,237.72438,19.647512,0.0,247.93205,17.755016,0.0,241.87636,13.887295,0.0,250.25307,10.621156,0.0,224.9999,8.813027,0.0,252.89719,15.577695,0.0,253.0724,16.658657,0.0,256.50424,16.846615,0.0,247.3801,19.738459,0.0,246.80139,19.067696,0.0,260.21765,8.118749,0.0,298.61035,4.5816746,0.0,315.0001,8.014658,0.0,75.96373,13.215571,0.0,101.3099
2021-08-16 17:00:00,27.8815,1017.5,7.620745,0.0,217.74687,7.4557877,0.0,218.41809,12.899804,0.0,220.39983,14.142311,0.0,222.5104,14.7039795,0.0,224.9999,16.856163,0.0,236.3099,17.687151,0.0,238.73633,12.323125,0.0,247.61981,10.351278,0.0,219.80553,7.5840216,0.0,250.0168,14.560791,0.0,249.14546,13.729744,0.0,250.70985,15.401517,0.0,247.75093,19.144604,0.0,246.0375,17.60222,0.0,263.6599,8.247014,0.0,315.0001,4.5816746,0.0,315.0001,7.8291693,0.0,65.55606,13.529523,0.0,106.699326
2021-08-16 18:00:00,28.4315,1017.1,7.168528,0.0,220.60121,7.1445284,0.0,220.426,12.74135,0.0,221.00899,13.996467,0.0,221.85495,14.717871,0.0,222.5104,15.485878,0.0,225.64366,16.740797,0.0,232.206,12.148711,0.0,245.55606,11.562536,0.0,223.45189,7.5562916,0.0,239.0363,13.622299,0.0,244.65387,12.513929,0.0,248.74942,13.729744,0.0,250.70985,16.821672,0.0,254.3577,15.604623,0.0,265.23645,6.887768,0.0,311.18582,12.052505,0.0,323.74606,8.014658,0.0,75.96373,13.11992,0.0,110.22495
2021-08-16 19:00:00,29.0815,1016.6,7.0113096,0.0,226.12321,7.1274695,0.0,227.29063,12.119271,0.0,224.9999,13.361966,0.0,225.65846,13.905768,0.0,225.65846,14.442023,0.0,225.69019,14.528718,0.0,228.01286,10.351582,0.0,240.94548,11.245929,0.0,224.9999,6.887768,0.0,228.81418,12.225433,0.0,237.99466,10.244937,0.0,251.56496,11.185293,0.0,259.9921,15.029011,0.0,262.5687,15.126468,0.0,260.13425,7.008615,0.0,303.6901,10.079684,0.0,315.0001,10.686212,0.0,104.03627,13.215571,0.0,101.3099
2021-08-17 11:00:00,14.1815,1016.6,3.134348,0.0,187.12492,3.2791111,0.0,190.6196,16.300497,0.0,220.84027,14.655015,0.0,219.58809,12.843876,0.0,208.36894,12.459266,0.0,189.0902,12.389596,0.0,191.30989,11.266051,0.0,202.751,8.802441,0.0,197.52567,8.014658,0.0,165.96373,11.147696,0.0,144.46223,11.681025,0.0,123.690094,12.225433,0.0,122.00535,11.912354,0.0,157.61981,6.479467,0.0,233.13002,5.9737735,0.0,282.5288,6.479467,0.0,323.13,5.060625,0.0,50.194473,15.884608,0.0,101.768265
2021-08-17 12:00:00,16.3315,1016.8,3.688177,0.0,198.43504,3.6314068,0.0,199.44012,15.179157,0.0,218.2902,14.725657,0.0,217.208,13.243383,0.0,207.43964,13.398179,0.0,187.38596,13.184759,0.0,190.6196,11.887015,0.0,201.5015,8.061762,0.0,189.46225,7.008615,0.0,146.3099,11.463347,0.0,137.29063,15.126468,0.0,136.73567,12.861375,0.0,130.91429,11.315902,0.0,166.75948,6.479467,0.0,216.86998,6.3815346,0.0,293.9625,4.67241,0.0,326.3099,6.1127167,0.0,57.99466,15.401516,0.0,104.62092
2021-08-17 13:00:00,18.8315,1017.0,4.6204553,0.0,194.62091,4.544563,0.0,192.80426,10.292799,0.0,203.9625,13.307136,0.0,206.14679,13.580497,0.0,198.43504,14.079031,0.0,185.01303,12.44536,0.0,192.5288,10.95775,0.0,203.42871,8.393854,0.0,180.0,8.717231,0.0,131.98714,9.890476,0.0,121.60746,12.173812,0.0,115.20109,13.357763,0.0,112.833694,11.015093,0.0,180.0,7.008615,0.0,213.6901,7.5562916,0.0,300.96368,7.008615,0.0,326.3099,4.9346147,0.0,66.80139,14.31361,0.0,95.19434
2021-08-17 14:00:00,21.0315,1016.8,6.3673744,0.0,192.33908,6.1627016,0.0,191.30989,10.311881,0.0,197.70052,13.551259,0.0,201.63095,15.873533,0.0,199.9832,15.938637,0.0,188.88058,13.897957,0.0,187.8152,10.043167,0.0,205.7099,8.001009,0.0,186.3401,8.297766,0.0,141.34016,10.467898,0.0,111.801476,13.215571,0.0,101.3099,14.342911,0.0,108.43504,9.7192,0.0,180.0,6.414345,0.0,224.9999,5.7954116,0.0,296.56497,6.978599,0.0,338.19852,3.2397332,0.0,90.0,14.31361,0.0,95.19434
2021-08-17 15:00:00,22.7815,1017.0,5.844465,0.0,183.814,5.8727665,0.0,185.90605,9.312319,0.0,189.0394,10.48372,0.0,193.17256,12.513456,0.0,196.79845,16.748062,0.0,190.1542,15.205286,0.0,186.1154,9.902382,0.0,203.9625,7.6263366,0.0,190.00792,8.297766,0.0,141.34016,11.185293,0.0,100.00792,14.95901,0.0,94.96966,15.658339,0.0,114.44395,8.644687,0.0,192.99461,7.8023114,0.0,228.36655,4.5356264,0.0,270.0,6.978599,0.0,338.19852,3.88768,0.0,90.0,16.21162,0.0,92.29056
2021-08-17 16:00:00,24.2815,1016.3,5.186812,0.0,192.99461,5.1788573,0.0,193.49574,8.268654,0.0,196.14441,9.070071,0.0,196.69933,9.578892,0.0,199.29015,13.853613,0.0,199.72237,14.538748,0.0,195.06854,10.518423,0.0,210.65059,7.715388,0.0,193.24052,6.671019,0.0,150.9455,10.367147,0.0,90.0,16.21162,0.0,87.70944,15.112583,0.0,120.96369,9.2771845,0.0,192.09474,8.717231,0.0,221.98714,6.3815346,0.0,246.0375,9.566818,0.0,331.69934,1.4488529,0.0,63.435013,16.95839,0.0,83.41815
2021-08-17 17:00:00,24.731499,1015.8,6.0353026,0.0,194.93147,6.059789,0.0,195.42223,9.734361,0.0,194.93147,10.80064,0.0,195.15411,11.022192,0.0,195.46127,13.772528,0.0,198.75874,15.060791,0.0,194.5345,10.231527,0.0,211.60745,7.137203,0.0,201.80147,5.536059,0.0,159.44388,10.244937,0.0,71.564964,14.959011,0.0,72.34979,9.001563,0.0,120.256355,6.978599,0.0,201.80147,8.813027,0.0,216.02747,5.7954116,0.0,243.43501,10.467898,0.0,338.19852,4.9346147,0.0,66.80139,18.188728,0.0,94.08554
2021-08-17 18:00:00,24.9315,1015.4,6.5169396,0.0,197.35411,6.561315,0.0,197.87878,10.511193,0.0,197.35411,11.816349,0.0,197.10281,12.297247,0.0,197.10281,13.22764,0.0,198.43504,15.284175,0.0,197.47487,9.585376,0.0,216.46933,6.743507,0.0,211.60745,3.3038929,0.0,191.30989,9.566818,0.0,61.69934,14.488528,0.0,63.435013,5.223913,0.0,119.74479,6.671019,0.0,209.0545,11.681025,0.0,213.6901,7.1274137,0.0,270.0,8.813027,0.0,342.8972,6.511783,0.0,95.7105,15.778533,0.0,109.17911
2021-08-17 19:00:00,25.8815,1015.0,7.548509,0.0,191.88864,7.6252894,0.0,192.20045,11.915692,0.0,195.25517,12.918627,0.0,196.60706,13.011827,0.0,197.176,13.391399,0.0,200.4329,15.334167,0.0,206.11385,9.7192,0.0,223.60289,7.191687,0.0,227.4896,2.8977058,0.0,243.43501,8.297766,0.0,51.34017,12.861375,0.0,49.085716,1.94384,0.0,90.0,5.223913,0.0,209.7448,14.21058,0.0,226.8476,6.511783,0.0,264.2895,7.244264,0.0,349.69522,5.1835737,0.0,90.0,13.851519,0.0,100.78425
2021-08-18 11:00:00,13.8315,1016.8,4.173601,0.0,207.75845,3.9677935,0.0,203.9625,19.657421,0.0,234.958,16.398834,0.0,258.5413,11.077673,0.0,271.1691,7.5278573,0.0,281.3099,8.78984,0.0,280.6196,11.385062,0.0,312.614,13.112811,0.0,327.38077,9.209053,0.0,320.7106,9.805212,0.0,352.40543,16.003101,0.0,21.370695,12.463504,0.0,8.97255,7.8023114,0.0,265.23645,10.861566,0.0,252.64589,9.911678,0.0,258.6901,5.1835737,0.0,360.0,1.8326701,0.0,44.999897,7.9091973,0.0,55.0079
2021-08-18 12:00:00,15.5815,1017.3,4.681387,0.0,221.63345,4.702529,0.0,223.26433,19.36522,0.0,237.3391,16.23114,0.0,257.6375,9.947796,0.0,271.3019,6.326072,0.0,283.49576,7.903481,0.0,277.8532,11.2610655,0.0,323.47104,13.638113,0.0,335.09525,9.001563,0.0,329.74365,7.8023114,0.0,355.23645,12.779506,0.0,30.465475,9.277185,0.0,24.775122,8.813027,0.0,233.97253,10.861566,0.0,252.64589,11.072118,0.0,249.44386,5.1835737,0.0,360.0,6.3815346,0.0,23.962492,5.9737735,0.0,49.398785
2021-08-18 13:00:00,17.5815,1017.1,5.7729096,0.0,224.9999,5.841592,0.0,223.60289,12.833593,0.0,232.94339,13.551259,0.0,248.36905,7.7676024,0.0,261.6342,5.5019727,0.0,280.30478,7.903481,0.0,277.8532,10.792497,0.0,334.2307,13.290219,0.0,344.57776,8.118749,0.0,331.38962,5.867407,0.0,6.3401003,11.463347,0.0,42.709366,8.717231,0.0,41.98714,8.813027,0.0,233.97253,10.387376,0.0,266.42374,12.3790045,0.0,263.9911,3.88768,0.0,360.0,6.887768,0.0,41.185825,7.3306804,0.0,44.999897
2021-08-18 14:00:00,19.9315,1018.0,5.0875163,0.0,226.54811,5.272038,0.0,226.54811,9.865866,0.0,233.61555,12.924104,0.0,245.15764,9.046764,0.0,257.00537,5.9512935,0.0,262.8751,8.373665,0.0,268.15244,8.905019,0.0,340.20102,12.440688,0.0,353.88458,8.423307,0.0,337.3801,5.343106,0.0,14.036275,10.627115,0.0,52.431335,7.5562916,0.0,59.03632,8.693117,0.0,243.43501,8.522408,0.0,261.2539,12.9751215,0.0,267.13766,6.146962,0.0,341.56494,5.9737735,0.0,49.398785,9.209053,0.0,50.710617
2021-08-18 15:00:00,22.1315,1018.0,4.681387,0.0,221.63345,4.719754,0.0,219.80553,8.130122,0.0,223.95847,9.948102,0.0,233.88057,9.914358,0.0,245.77226,6.6252522,0.0,248.19853,8.211054,0.0,260.53775,6.909188,0.0,345.9637,12.0015135,0.0,6.3401003,7.156805,0.0,354.80566,4.3465586,0.0,26.564985,10.725427,0.0,64.98315,6.7647614,0.0,73.300674,7.244264,0.0,243.43501,7.3877287,0.0,254.74483,13.851519,0.0,280.78424,10.547809,0.0,349.3804,5.343106,0.0,104.03627,11.681025,0.0,56.309914
2021-08-18 16:00:00,24.481499,1017.5,4.5876274,0.0,216.38445,4.754018,0.0,216.38445,7.8457255,0.0,221.76021,8.600239,0.0,224.9999,9.466226,0.0,236.68936,8.0449295,0.0,246.57129,8.438695,0.0,262.6477,6.1158195,0.0,350.53775,11.044545,0.0,16.26028,6.511783,0.0,5.7105074,2.336205,0.0,33.6901,8.522408,0.0,81.25392,4.0979743,0.0,108.43504,10.12125,0.0,230.19447,8.423307,0.0,247.3801,10.547809,0.0,280.6196,8.014658,0.0,14.036275,3.7781458,0.0,59.03632,10.686212,0.0,104.03627
2021-08-18 17:00:00,26.1815,1017.4,4.7015214,0.0,209.7448,4.7753077,0.0,207.64589,7.5361457,0.0,213.6901,8.07989,0.0,216.25392,7.9912934,0.0,224.9999,7.950303,0.0,248.19853,7.834009,0.0,268.02512,4.3697534,0.0,355.60138,9.2879305,0.0,25.346138,4.0979743,0.0,18.435053,1.8326701,0.0,44.999897,8.448192,0.0,85.60138,4.0979743,0.0,108.43504,9.63242,0.0,227.72638,6.146962,0.0,251.56496,7.1274137,0.0,270.0,6.3815346,0.0,23.962492,4.717123,0.0,74.054535,9.024853,0.0,111.03758
2021-08-18 18:00:00,27.3815,1017.3,5.0164633,0.0,215.53777,5.0358553,0.0,216.86998,7.5737324,0.0,219.40063,8.15254,0.0,221.76021,7.9912934,0.0,224.9999,8.179271,0.0,248.83867,7.903481,0.0,277.8532,3.0348654,0.0,6.3401003,7.6007013,0.0,35.537766,2.336205,0.0,33.6901,2.336205,0.0,33.6901,8.644687,0.0,77.00539,3.4892995,0.0,111.801476,9.63242,0.0,222.27362,7.244264,0.0,243.43501,8.423307,0.0,247.3801,2.336205,0.0,33.6901,3.88768,0.0,90.0,10.547809,0.0,100.619606
2021-08-18 19:00:00,28.3815,1016.6,5.677211,0.0,218.04709,5.725836,0.0,219.28938,8.281852,0.0,222.95459,8.448059,0.0,226.04153,8.335498,0.0,229.39879,7.8197722,0.0,245.85446,8.027016,0.0,289.6539,3.0898826,0.0,12.528798,6.9008527,0.0,50.194473,2.0489872,0.0,71.564964,2.5917869,0.0,90.0,8.448192,0.0,85.60138,4.5816746,0.0,98.13002,6.479467,0.0,216.86998,6.479467,0.0,233.13002,9.024853,0.0,248.96242,2.8977058,0.0,296.56497,2.8977058,0.0,63.435013,7.5840216,0.0,109.98319
2021-08-19 11:00:00,16.4315,1016.3,3.0363753,0.0,230.19447,2.862918,0.0,230.71062,17.220612,0.0,275.5721,14.83576,0.0,287.90454,9.758543,0.0,283.39252,5.9104605,0.0,272.3859,4.3616247,0.0,291.80148,6.4727216,0.0,338.74942,6.325353,0.0,24.775122,5.573848,0.0,54.46224,6.414345,0.0,44.999897,6.1127167,0.0,57.99466,13.357763,0.0,50.906155,10.996019,0.0,44.999897,8.448192,0.0,327.52884,13.023566,0.0,275.7105,8.247014,0.0,315.0001,5.867407,0.0,353.6599,22.267128,0.0,81.6342
2021-08-19 13:00:00,20.3315,1016.6,2.7490048,0.0,261.87,2.6494534,0.0,261.2539,8.268654,0.0,286.1444,10.000124,0.0,304.3804,7.5980344,0.0,292.751,7.101595,0.0,284.03625,7.086595,0.0,287.74475,6.998029,0.0,343.3007,4.0005045,0.0,6.3401003,4.9346147,0.0,23.198618,6.479467,0.0,36.86999,12.861375,0.0,40.9143,22.068268,0.0,40.236294,14.560791,0.0,32.275623,7.3877287,0.0,344.7448,11.481644,0.0,286.38962,8.423307,0.0,292.6199,2.671553,0.0,14.036275,14.959011,0.0,107.650215
2021-08-19 14:00:00,22.1815,1016.3,2.7831554,0.0,282.09473,2.6494534,0.0,278.74606,4.9682317,0.0,284.6209,7.7124968,0.0,302.3474,7.714806,0.0,301.8274,7.6316943,0.0,290.77234,8.1218,0.0,291.4478,6.584551,0.0,345.25638,4.439852,0.0,5.7105074,5.536059,0.0,20.556128,8.813027,0.0,36.027473,16.519464,0.0,41.82009,27.066805,0.0,42.08909,19.056683,0.0,17.818983,5.7954116,0.0,333.43503,13.11992,0.0,290.22495,9.34482,0.0,303.6901,5.83152,0.0,360.0,11.823917,0.0,99.46225
2021-08-19 15:00:00,24.0815,1015.6,1.9823356,0.0,281.3099,2.0243886,0.0,275.7105,3.2447865,0.0,284.93146,4.0806074,0.0,295.20108,6.0817885,0.0,311.98712,6.893952,0.0,304.82455,9.214908,0.0,301.8274,6.4727216,0.0,338.74942,4.0005045,0.0,6.3401003,4.67241,0.0,33.6901,8.717231,0.0,41.98714,19.243034,0.0,44.999897,29.322721,0.0,44.999897,30.120811,0.0,18.824812,7.8023114,0.0,311.63345,13.729744,0.0,289.29013,8.247014,0.0,315.0001,6.146962,0.0,18.435053,11.681025,0.0,86.82024
2021-08-19 16:00:00,25.481499,1016.0,1.9535351,0.0,264.2895,2.0243886,0.0,264.2895,2.725223,0.0,265.60138,3.0483904,0.0,274.08554,3.9474077,0.0,293.6294,7.831377,0.0,313.72705,11.303657,0.0,319.84406,7.79527,0.0,334.53668,5.1709237,0.0,340.0168,2.8977058,0.0,26.564985,7.8023114,0.0,41.63345,21.538744,0.0,46.2188,31.616877,0.0,45.83023,31.87476,0.0,26.564985,12.580849,0.0,304.50858,13.529523,0.0,286.6993,12.44665,0.0,308.65982,6.7647614,0.0,16.699326,13.622299,0.0,92.72626
2021-08-19 17:00:00,26.5315,1015.6,2.721376,0.0,270.0,2.820079,0.0,270.0,3.976783,0.0,273.01273,4.392372,0.0,278.53067,4.503574,0.0,287.52567,6.8055644,0.0,319.39877,10.386252,0.0,332.1028,7.195864,0.0,332.24155,4.417818,0.0,323.13,1.2958934,0.0,360.0,6.479467,0.0,36.86999,23.371033,0.0,43.87678,35.01311,0.0,38.990997,32.76458,0.0,24.537718,13.866665,0.0,307.40543,12.104643,0.0,285.52417,10.547808,0.0,312.5104,4.5816746,0.0,44.999897,12.310987,0.0,90.0
2021-08-19 18:00:00,27.481499,1015.1,2.3326082,0.0,270.0,2.4172106,0.0,270.0,3.785424,0.0,276.3401,4.2670827,0.0,284.74362,4.5767164,0.0,290.22495,6.0920525,0.0,316.63654,9.324987,0.0,337.8905,6.9010544,0.0,330.9455,4.373417,0.0,315.0001,2.336205,0.0,326.3099,6.3815346,0.0,23.962492,24.741045,0.0,44.999897,33.30471,0.0,37.092915,28.693138,0.0,25.407679,17.626055,0.0,306.02747,12.104643,0.0,285.52417,6.978599,0.0,291.80148,1.2958934,0.0,360.0,13.622299,0.0,92.72626
2021-08-19 19:00:00,28.5315,1014.9,2.4043972,0.0,284.03625,2.296703,0.0,285.25516,3.503731,0.0,287.3541,4.1208677,0.0,288.43503,4.3653235,0.0,291.25058,4.921114,0.0,306.86996,8.626624,0.0,339.8636,6.744659,0.0,333.43503,4.778601,0.0,303.6901,4.148883,0.0,308.65982,7.244264,0.0,10.304792,24.758009,0.0,42.878906,34.609085,0.0,38.157276,29.55802,0.0,26.003284,24.390697,0.0,309.61066,13.023566,0.0,275.7105,9.024853,0.0,291.03757,3.7781458,0.0,300.96368,12.328027,0.0,86.98728
2021-08-20 11:00:00,16.5315,1014.1,2.889726,0.0,250.34608,3.0681546,0.0,246.80139,11.788525,0.0,307.07315,8.6057205,0.0,312.9546,5.868026,0.0,285.6423,7.5799537,0.0,256.86597,10.615313,0.0,277.30566,12.441052,0.0,274.63538,8.577851,0.0,304.50858,9.001563,0.0,329.74365,15.604623,0.0,4.763556,24.6305,0.0,358.4926,23.33508,0.0,1.5911111,22.001583,0.0,13.627024,21.577694,0.0,318.6523,19.74909,0.0,311.009,12.225433,0.0,302.00534,6.146962,0.0,341.56494,9.63242,0.0,19.653913
2021-08-20 12:00:00,18.3315,1014.2,1.5550721,0.0,270.0,1.6114736,0.0,270.0,11.000628,0.0,308.82983,8.14096,0.0,313.91916,5.2182593,0.0,274.96964,7.595911,0.0,245.09525,9.453077,0.0,271.63654,12.472611,0.0,276.17007,8.335523,0.0,302.00534,9.869229,0.0,336.8014,16.198666,0.0,360.0,22.068268,0.0,3.3664,24.6305,0.0,358.4926,20.128107,0.0,356.3087,23.478569,0.0,320.59937,18.349594,0.0,312.1375,13.745025,0.0,315.0001,6.6077857,0.0,348.6901,8.693117,0.0,26.564985
2021-08-20 13:00:00,21.0315,1014.2,2.5567222,0.0,278.74606,2.6494534,0.0,278.74606,7.5737324,0.0,297.97937,7.0477686,0.0,303.6901,6.3650036,0.0,263.88458,8.946417,0.0,238.49579,8.946006,0.0,264.80566,11.77308,0.0,274.89902,8.110036,0.0,299.35767,10.467898,0.0,338.19852,15.564214,0.0,2.385899,17.792006,0.0,10.491434,21.470413,0.0,5.19435,19.330107,0.0,346.42953,24.800365,0.0,326.7251,17.874405,0.0,313.53125,14.269545,0.0,320.52756,9.805212,0.0,7.59456,7.8023114,0.0,41.63345
2021-08-20 14:00:00,23.481499,1014.2,2.3647835,0.0,279.46225,2.450553,0.0,279.46225,4.4338794,0.0,278.13,6.1774855,0.0,280.1246,7.577836,0.0,252.64589,10.043173,0.0,239.0363,9.371767,0.0,258.3664,11.399852,0.0,271.68463,7.3527145,0.0,302.7352,10.686212,0.0,345.9637,13.851519,0.0,10.784258,15.168043,0.0,19.983198,17.792006,0.0,10.491434,18.440886,0.0,341.56494,24.347624,0.0,334.79892,17.874405,0.0,313.53125,16.003103,0.0,328.24057,8.813027,0.0,17.102825,8.717231,0.0,48.01287
2021-08-20 15:00:00,25.8315,1013.2,2.7074556,0.0,291.03757,2.7398014,0.0,287.1028,4.2270684,0.0,278.53067,4.7830877,0.0,267.3975,6.7430606,0.0,256.42953,10.346049,0.0,244.65385,9.167325,0.0,256.373,10.394893,0.0,268.15244,6.626727,0.0,306.86996,9.2771845,0.0,347.90527,10.686212,0.0,14.036275,11.481644,0.0,16.389616,16.25042,0.0,4.5738406,18.655914,0.0,339.6768,24.191938,0.0,339.62347,16.494028,0.0,315.0001,16.55754,0.0,329.42084,9.434246,0.0,15.945477,7.008615,0.0,56.3099
2021-08-20 16:00:00,27.9315,1013.3,2.3647835,0.0,260.53775,2.2521029,0.0,259.69522,3.7037566,0.0,253.61038,4.5350356,0.0,253.30067,5.2911773,0.0,250.0168,9.823756,0.0,247.93205,8.537447,0.0,251.56496,9.532499,0.0,259.8754,4.778601,0.0,303.6901,7.244264,0.0,349.69522,7.3877287,0.0,15.255177,8.644687,0.0,12.99463,13.622299,0.0,357.27374,20.7039,0.0,339.8636,23.263,0.0,347.125,16.95839,0.0,316.5481,14.560791,0.0,327.72437,9.34482,0.0,33.6901,7.244264,0.0,26.564985
2021-08-20 17:00:00,28.8315,1013.2,2.9671428,0.0,238.39255,2.7984135,0.0,239.74364,4.6970296,0.0,237.72438,5.364168,0.0,238.24055,5.8940864,0.0,237.52882,6.9333587,0.0,242.52565,8.626624,0.0,249.86362,10.082235,0.0,254.57777,4.6123376,0.0,286.6993,6.146962,0.0,341.56494,5.343106,0.0,14.036275,7.156805,0.0,5.19435,12.328027,0.0,356.98727,20.915733,0.0,343.8107,22.825756,0.0,353.4803,16.95839,0.0,316.5481,14.21058,0.0,335.77228,9.34482,0.0,33.6901,6.1127167,0.0,32.005356
2021-08-20 18:00:00,29.0815,1012.9,3.1403697,0.0,248.19853,2.9945347,0.0,250.34608,4.7754345,0.0,246.80139,5.3421383,0.0,243.43501,5.6642427,0.0,241.38963,6.383237,0.0,242.44728,8.373665,0.0,249.22766,10.394894,0.0,249.22766,3.1238692,0.0,278.13,4.3465586,0.0,333.43503,2.336205,0.0,326.3099,2.8977058,0.0,333.43503,8.423307,0.0,337.3801,21.22458,0.0,347.66092,22.267128,0.0,351.6342,15.360573,0.0,332.3541,11.315902,0.0,336.3706,9.001563,0.0,30.256361,2.8977058,0.0,296.56497
2021-08-20 19:00:00,29.731499,1012.5,3.739051,0.0,242.10283,3.6978405,0.0,240.64233,5.3411427,0.0,239.42085,6.1468654,0.0,237.99466,6.2065134,0.0,236.88866,6.6252522,0.0,238.67136,8.334402,0.0,245.09526,11.095267,0.0,244.98314,1.9757082,0.0,243.43501,4.5356264,0.0,360.0,3.7781458,0.0,329.03632,2.336205,0.0,326.3099,7.5840216,0.0,340.0168,20.774752,0.0,3.5762644,22.182121,0.0,353.29025,9.890476,0.0,328.39255,7.008615,0.0,326.3099,6.7647614,0.0,16.699326,1.94384,0.0,270.0
2021-08-21 11:00:00,17.981499,1011.4,3.3555882,0.0,169.99208,3.4772935,0.0,169.99208,14.958821,0.0,195.3956,16.248568,0.0,188.45494,17.70103,0.0,185.1281,19.698292,0.0,182.14754,20.54671,0.0,176.98727,19.542133,0.0,174.09395,17.235153,0.0,181.46877,15.168043,0.0,160.0168,13.745025,0.0,171.86998,7.5840216,0.0,199.9832,1.94384,0.0,180.0,6.6077857,0.0,348.6901,11.681025,0.0,273.17978,8.423307,0.0,292.6199,8.448192,0.0,327.52884,5.9737735,0.0,77.4712,6.479467,0.0,53.13002
2021-08-21 12:00:00,19.5315,1010.8,3.3555882,0.0,169.99208,3.4772935,0.0,169.99208,15.141696,0.0,186.3401,16.837387,0.0,186.66656,18.420927,0.0,186.3401,20.495123,0.0,184.82068,20.79004,0.0,179.25595,20.13381,0.0,177.13765,16.787708,0.0,180.0,16.846615,0.0,157.3801,17.00783,0.0,162.25523,7.77536,0.0,180.0,3.6653402,0.0,135.0001,6.887768,0.0,318.81418,13.745025,0.0,278.13,5.343106,0.0,284.03625,6.479467,0.0,306.86996,2.336205,0.0,33.6901,10.387376,0.0,86.423744
2021-08-21 13:00:00,21.7815,1010.8,5.0875163,0.0,173.41815,5.071984,0.0,173.15732,14.00557,0.0,180.85507,17.857094,0.0,184.18483,19.072256,0.0,185.44025,20.950888,0.0,183.3664,21.604969,0.0,178.56793,21.116783,0.0,180.90936,18.560095,0.0,178.63611,18.440886,0.0,161.56496,19.492321,0.0,164.57777,9.094364,0.0,175.91446,3.2397335,0.0,143.13002,8.297766,0.0,308.65982,13.9872465,0.0,283.39252,2.671553,0.0,255.96373,4.9346147,0.0,336.8014,5.573848,0.0,35.537766,5.223913,0.0,60.255207
